Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Cardiology,Department_Maternity,Department_Neurology,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Admin,JobRole_Administrative,JobRole_Nurse,JobRole_Other,JobRole_Therapist,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Gender_binary,OverTime_binary,Attrition
0.3515888750553131,0.10510910302400589,-0.518180251121521,0.1690165251493454,-0.3694073557853699,0.81219881772995,-0.30433574318885803,-0.9999181032180786,0.3561663031578064,1.0,1.0,-0.5360180735588074,0.9953671097755432,0.9962223768234253,-0.029304418712854385,-0.8429797887802124,-0.8097502589225769,-0.9994145631790161,0.999625563621521,0.6332836151123047,0.38037949800491333,-0.07984603196382523,-0.887580931186676,0.015927812,0.99658704,0.2801714,0.043209698,0.040339768,-0.26805663,0.23152885,0.9998997,-0.99890417,0.53599346,0.99995476,-0.27270216,-0.73611915,-0.99984956,0.08758296,-0.28984404,-0.43839407,0.81261,-1.0,-0.679128,0.3152742087841034,0.09006310254335403,1
0.35682404041290283,0.1055823266506195,-0.5142887234687805,0.17002908885478973,-0.372401624917984,0.8129201531410217,-0.3040497601032257,-0.9999380111694336,0.36042946577072144,1.0,1.0,-0.5390640497207642,0.9959363341331482,0.9967988729476929,-0.03426499664783478,-0.8436071276664734,-0.8134900331497192,-0.9995180368423462,0.9997168779373169,0.6374387741088867,0.37980931997299194,-0.08342541754245758,-0.8892121315002441,0.017531175,0.99728346,0.28341338,0.040985998,0.041610308,-0.2669904,0.22858901,0.999911,-0.9991099,0.5390543,0.99995846,-0.2778774,-0.7406802,-0.99987954,0.08794759,-0.29345852,-0.43726462,0.8128808,-1.0,-0.68728304,0.3206450343132019,0.09792885929346085,1
0.3545713424682617,0.10756130516529083,-0.5150171518325806,0.16967913508415222,-0.3697047233581543,0.8115198016166687,-0.3051473796367645,-0.9999222755432129,0.35688334703445435,1.0,1.0,-0.5389326810836792,0.9954079985618591,0.9963690638542175,-0.0333610400557518,-0.8412638902664185,-0.8094092607498169,-0.9994290471076965,0.9996450543403625,0.6354467868804932,0.3789946436882019,-0.07866261154413223,-0.8881345987319946,0.017093927,0.99674124,0.28145567,0.041874934,0.042992983,-0.26544407,0.22854413,0.9998958,-0.99894416,0.5344911,0.99995214,-0.27660108,-0.7354164,-0.9998542,0.08798305,-0.29161826,-0.4354492,0.81182474,-1.0,-0.68086714,0.31487536430358887,0.09183857589960098,1
0.36076635122299194,0.10357795655727386,-0.5130280256271362,0.1662786453962326,-0.37003350257873535,0.8129562735557556,-0.30820560455322266,-0.9999414682388306,0.36034879088401794,1.0,1.0,-0.5398790836334229,0.9960620403289795,0.9969106316566467,-0.03399013727903366,-0.8414932489395142,-0.8137972354888916,-0.9995364546775818,0.9997358918190002,0.6362751722335815,0.3789297938346863,-0.0844920352101326,-0.8898753523826599,0.016826706,0.9974744,0.28682083,0.038053107,0.042307824,-0.26894894,0.22633111,0.9999106,-0.9991438,0.5412446,0.99995744,-0.28380406,-0.7414806,-0.99988455,0.090712674,-0.28679064,-0.43326023,0.80765975,-1.0,-0.6868582,0.322890967130661,0.09924685955047607,1
0.35881656408309937,0.10318494588136673,-0.5127100944519043,0.1696203500032425,-0.37218454480171204,0.8135688900947571,-0.30676811933517456,-0.9999421834945679,0.36231574416160583,1.0,1.0,-0.5425338745117188,0.9961254596710205,0.9969387650489807,-0.03507667034864426,-0.8419530987739563,-0.8142194747924805,-0.9995439052581787,0.9997397661209106,0.6383007764816284,0.3787592649459839,-0.08144791424274445,-0.8895043730735779,0.01689255,0.9975167,0.2857602,0.039550874,0.044231173,-0.26832175,0.22683239,0.9999116,-0.99916136,0.5427921,0.9999579,-0.28180355,-0.74305844,-0.9998867,0.091801256,-0.28952473,-0.43305922,0.8087721,-1.0,-0.6887647,0.3230437934398651,0.10003161430358887,1
0.3588167428970337,0.10710572451353073,-0.5174852609634399,0.17689843475818634,-0.3745434284210205,0.8175239562988281,-0.303104430437088,-0.9999658465385437,0.35715606808662415,1.0,1.0,-0.5489540100097656,0.9971367120742798,0.9977586269378662,-0.03594282269477844,-0.848587691783905,-0.8197029829025269,-0.9996950030326843,0.999848484992981,0.6437727212905884,0.3855527639389038,-0.07665977627038956,-0.8983707427978516,0.013523556,0.9983139,0.28606975,0.04113815,0.039343808,-0.26947913,0.23001301,0.9999362,-0.99941045,0.53895503,0.9999695,-0.2845055,-0.75415975,-0.99992454,0.08410065,-0.2987834,-0.44609714,0.81923324,-1.0,-0.69263524,0.32597196102142334,0.10058426856994629,1
0.35556167364120483,0.10564811527729034,-0.5107975006103516,0.1689673364162445,-0.3705131411552429,0.809663712978363,-0.3038308024406433,-0.9999387860298157,0.3589412569999695,1.0,1.0,-0.5415294170379639,0.9959328770637512,0.9968517422676086,-0.03070550411939621,-0.839224636554718,-0.8093921542167664,-0.9995216131210327,0.9997308850288391,0.635523796081543,0.3825681209564209,-0.08455944061279297,-0.8885907530784607,0.019647837,0.99750966,0.28398633,0.036131047,0.039970756,-0.26826173,0.22329637,0.99989456,-0.9991186,0.54061526,0.9999493,-0.28273484,-0.7410922,-0.9998767,0.09039454,-0.2828114,-0.43101445,0.8018875,-1.0,-0.6857035,0.3181489109992981,0.09674081206321716,1
0.3557925522327423,0.10678499937057495,-0.5170310735702515,0.1704954206943512,-0.37290439009666443,0.8127763867378235,-0.3043566942214966,-0.999937117099762,0.35720860958099365,1.0,1.0,-0.5405069589614868,0.9959890246391296,0.996770441532135,-0.03422616422176361,-0.8439007997512817,-0.8132797479629517,-0.9995096921920776,0.9997141361236572,0.6371598839759827,0.37955042719841003,-0.0759095698595047,-0.8902558088302612,0.014144011,0.9972132,0.2800512,0.038903315,0.042120107,-0.2641057,0.2267126,0.99991226,-0.99908775,0.53565687,0.9999595,-0.27552328,-0.7399883,-0.9998769,0.08820418,-0.2939919,-0.43770814,0.81395805,-1.0,-0.6834316,0.32118821144104004,0.09640969336032867,1
0.3558024764060974,0.10632330924272537,-0.5169390439987183,0.1718878298997879,-0.37360766530036926,0.8150060176849365,-0.30488815903663635,-0.9999534487724304,0.3575901389122009,1.0,1.0,-0.5463552474975586,0.9965727925300598,0.997303307056427,-0.03609713166952133,-0.8435115218162537,-0.8153030872344971,-0.9996125102043152,0.9997907280921936,0.640184760093689,0.3815906345844269,-0.07672453671693802,-0.8937021493911743,0.015496173,0.9978631,0.28419027,0.03974131,0.04105437,-0.2661499,0.22676645,0.99992394,-0.99927217,0.5400586,0.9999639,-0.28376165,-0.74635935,-0.9999039,0.086935796,-0.2923183,-0.4399299,0.81361014,-1.0,-0.6901119,0.3230741620063782,0.09991567581892014,1
0.3604623079299927,0.10548101365566254,-0.5198153853416443,0.1685837358236313,-0.37011033296585083,0.8127816915512085,-0.3084678649902344,-0.9999418258666992,0.35978156328201294,1.0,1.0,-0.5408412218093872,0.9961559176445007,0.9968991279602051,-0.03594373166561127,-0.8422271013259888,-0.8150663375854492,-0.9995381236076355,0.9997367858886719,0.6365572214126587,0.37812119722366333,-0.07832656055688858,-0.890383243560791,0.011669401,0.99740845,0.28407747,0.0424008,0.04101968,-0.26647142,0.2285356,0.9999182,-0.9991378,0.54085964,0.9999624,-0.27782586,-0.7436385,-0.9998853,0.0859848,-0.29547507,-0.43733817,0.81274533,-1.0,-0.68541735,0.32263362407684326,0.09540176391601562,1
0.36072152853012085,0.10491012781858444,-0.5148398876190186,0.1736389398574829,-0.37435969710350037,0.8168304562568665,-0.3010568618774414,-0.9999528527259827,0.36183974146842957,1.0,1.0,-0.5453273057937622,0.9965240359306335,0.9972997903823853,-0.035831015557050705,-0.8459880352020264,-0.8166237473487854,-0.9996141791343689,0.9997865557670593,0.6402326822280884,0.3849392831325531,-0.08039200305938721,-0.8944284915924072,0.01838557,0.9978384,0.28409433,0.037131745,0.043873347,-0.26725018,0.22526726,0.9999244,-0.999265,0.54126906,0.99996316,-0.28526953,-0.7450414,-0.9999056,0.089629665,-0.29452908,-0.43931276,0.81343985,-1.0,-0.69094926,0.32544106245040894,0.09805095195770264,1
0.3525426685810089,0.10468728095293045,-0.5144550204277039,0.16855190694332123,-0.3690759241580963,0.8109678030014038,-0.30389106273651123,-0.9999168515205383,0.3591897189617157,1.0,1.0,-0.5379059910774231,0.9952210783958435,0.9962549209594727,-0.030688712373375893,-0.8400707840919495,-0.8083480596542358,-0.9994085431098938,0.9996247291564941,0.634817361831665,0.38146618008613586,-0.08077211678028107,-0.886214017868042,0.019096462,0.9967034,0.28379008,0.040293556,0.04504589,-0.2702101,0.22801824,0.9998865,-0.9989019,0.5381129,0.99994683,-0.27490336,-0.7357794,-0.9998465,0.08934333,-0.28746817,-0.4296447,0.8060325,-1.0,-0.6819862,0.3129573464393616,0.08781296759843826,1
0.35894617438316345,0.1033008024096489,-0.5140174627304077,0.16819484531879425,-0.370623916387558,0.8132237195968628,-0.3059155344963074,-0.9999433159828186,0.36065539717674255,1.0,1.0,-0.5394867658615112,0.9961720705032349,0.9969443678855896,-0.034952662885189056,-0.8417195677757263,-0.8144679069519043,-0.9995444416999817,0.9997431635856628,0.635866641998291,0.37680307030677795,-0.08338794857263565,-0.8898047208786011,0.014455739,0.9975031,0.28380543,0.03868446,0.041239966,-0.26365194,0.22754243,0.99991924,-0.9991632,0.5388544,0.9999616,-0.28118387,-0.7405849,-0.9998897,0.08781091,-0.29144108,-0.4346204,0.8099902,-1.0,-0.6864883,0.32560211420059204,0.10100656747817993,1
0.36093878746032715,0.10595318675041199,-0.5179842114448547,0.17213162779808044,-0.3715207278728485,0.8161923885345459,-0.3060707449913025,-0.9999493360519409,0.36301547288894653,1.0,1.0,-0.5415331721305847,0.9963955879211426,0.9971605539321899,-0.035673025995492935,-0.8459060192108154,-0.8163876533508301,-0.9995933771133423,0.9997678995132446,0.6399617791175842,0.3815399706363678,-0.07866598665714264,-0.8922335505485535,0.014544472,0.9976815,0.28956679,0.041070316,0.044483162,-0.27262324,0.22969875,0.9999236,-0.9992276,0.541944,0.9999639,-0.28147364,-0.7472305,-0.99989927,0.09098333,-0.2960802,-0.44125155,0.8147074,-1.0,-0.691576,0.3255191445350647,0.09818669408559799,1
0.35834890604019165,0.10735328495502472,-0.5160853266716003,0.1735944151878357,-0.37322118878364563,0.8141488432884216,-0.3054386079311371,-0.9999417066574097,0.3587936758995056,1.0,1.0,-0.5395703911781311,0.9961085319519043,0.9969283938407898,-0.036138877272605896,-0.8453437685966492,-0.81461501121521,-0.9995452761650085,0.9997317790985107,0.6371136903762817,0.38072386384010315,-0.07748281955718994,-0.8916229009628296,0.014386433,0.99735296,0.2838464,0.042806253,0.043666262,-0.2695612,0.23113088,0.99991626,-0.9991389,0.5391613,0.99996156,-0.27943686,-0.7439752,-0.99988556,0.09139175,-0.29479125,-0.44215196,0.8155823,-1.0,-0.6877732,0.32089585065841675,0.09798821061849594,1
0.3572741448879242,0.10701954364776611,-0.5191833972930908,0.17790403962135315,-0.37583157420158386,0.8181418180465698,-0.30137136578559875,-0.9999654293060303,0.3573529124259949,1.0,1.0,-0.5514237880706787,0.9971233010292053,0.9977426528930664,-0.03599432855844498,-0.8466508984565735,-0.81831294298172,-0.9996932148933411,0.9998466372489929,0.6437848806381226,0.3862364888191223,-0.07067523896694183,-0.8989918231964111,0.012297454,0.99830866,0.28182834,0.03822113,0.03954222,-0.2673898,0.22695222,0.9999368,-0.9994088,0.5379319,0.9999693,-0.28761467,-0.7519808,-0.9999248,0.08588265,-0.29965317,-0.44631928,0.81897676,-1.0,-0.6917342,0.32736074924468994,0.09925197809934616,1
0.3584762215614319,0.10745403915643692,-0.5166419744491577,0.17200545966625214,-0.3733749985694885,0.8135213255882263,-0.3050105571746826,-0.9999455809593201,0.36080971360206604,1.0,1.0,-0.5430713891983032,0.9962545037269592,0.9970600605010986,-0.03786776587367058,-0.8419977426528931,-0.8142915964126587,-0.9995636940002441,0.9997537732124329,0.6383536458015442,0.37897244095802307,-0.08116660267114639,-0.8911075592041016,0.014802296,0.9975878,0.28575543,0.041340776,0.042489886,-0.2680341,0.22744076,0.9999178,-0.99919224,0.5417087,0.9999614,-0.2841768,-0.7436187,-0.9998926,0.08699936,-0.2941192,-0.4358973,0.8118136,-1.0,-0.6890909,0.3216049373149872,0.09869030863046646,1
0.3613259494304657,0.10375496000051498,-0.5131224989891052,0.16994650661945343,-0.37014588713645935,0.8129574060440063,-0.30325305461883545,-0.9999338984489441,0.36349916458129883,1.0,1.0,-0.5391083359718323,0.9957697987556458,0.9967012405395508,-0.03394145146012306,-0.8424136638641357,-0.8113811016082764,-0.9995014071464539,0.9997005462646484,0.6358345746994019,0.3799375891685486,-0.08592529594898224,-0.8877292275428772,0.018685993,0.9972427,0.2860125,0.037442524,0.045936685,-0.2709071,0.22612824,0.9999034,-0.9990773,0.54325384,0.99995404,-0.28106603,-0.73985213,-0.99987483,0.0922028,-0.28950202,-0.43306297,0.80693316,-1.0,-0.6881559,0.3213830888271332,0.09704892337322235,1
0.3584689199924469,0.10438331216573715,-0.5171148180961609,0.16943009197711945,-0.37270426750183105,0.8144927024841309,-0.3053054213523865,-0.9999364018440247,0.35935094952583313,1.0,1.0,-0.5398591756820679,0.9959571957588196,0.9967628717422485,-0.03475289046764374,-0.8437321782112122,-0.8143300414085388,-0.9995109438896179,0.9997079372406006,0.6363526582717896,0.37968775629997253,-0.07799967378377914,-0.8907137513160706,0.013805493,0.9971794,0.281229,0.040926732,0.04285882,-0.26729327,0.22957052,0.9999142,-0.9990785,0.5368477,0.9999599,-0.27766207,-0.7397548,-0.9998781,0.089894265,-0.29268393,-0.43588445,0.8135415,-1.0,-0.68343747,0.3207192122936249,0.09581339359283447,1
0.3585745394229889,0.10277126729488373,-0.5108051300048828,0.1647520661354065,-0.3692753314971924,0.8085540533065796,-0.3050587773323059,-0.9999204277992249,0.36371999979019165,1.0,1.0,-0.5391992926597595,0.995258092880249,0.9963215589523315,-0.028994515538215637,-0.8370476961135864,-0.8088747262954712,-0.9994199275970459,0.9996485710144043,0.6353216171264648,0.3792352080345154,-0.09150956571102142,-0.883844256401062,0.023699729,0.99693376,0.287653,0.038026977,0.044444256,-0.2681409,0.2220564,0.9998831,-0.998959,0.5429767,0.9999443,-0.28032398,-0.73475254,-0.99985236,0.0915377,-0.28238806,-0.4258958,0.8002454,-1.0,-0.6846152,0.3170071542263031,0.09603649377822876,1
0.359417587518692,0.10494772344827652,-0.5132195353507996,0.1717713624238968,-0.3714362680912018,0.8138906955718994,-0.30178195238113403,-0.9999500513076782,0.3613434135913849,1.0,1.0,-0.544264018535614,0.9963926672935486,0.9972088932991028,-0.03089206852018833,-0.8420296907424927,-0.8132128715515137,-0.999595046043396,0.9997798800468445,0.6387996077537537,0.3837956190109253,-0.08063556998968124,-0.8921592831611633,0.018195227,0.99785525,0.28466123,0.03524504,0.041757513,-0.27052435,0.22531174,0.99990964,-0.99923795,0.5405376,0.99995536,-0.28644294,-0.74466866,-0.99989706,0.090735905,-0.28817353,-0.43345276,0.80657834,-1.0,-0.6884582,0.3221724331378937,0.09665278345346451,1
0.36105236411094666,0.10671276599168777,-0.5186743140220642,0.17315666377544403,-0.3710998594760895,0.8161565661430359,-0.30651193857192993,-0.9999449849128723,0.3582215905189514,1.0,1.0,-0.5408422946929932,0.9962940216064453,0.9970070123672485,-0.03884053975343704,-0.8461600542068481,-0.8159959316253662,-0.9995612502098083,0.9997450709342957,0.6376100778579712,0.3795081079006195,-0.07502562552690506,-0.892978847026825,0.009805303,0.99743557,0.2819499,0.041893452,0.043461848,-0.2675758,0.23239212,0.99992603,-0.999165,0.53747344,0.9999657,-0.27946866,-0.7433685,-0.9998928,0.087906785,-0.29784843,-0.44207203,0.81746465,-1.0,-0.68517375,0.3256758451461792,0.09683486819267273,1
0.35878047347068787,0.10491004586219788,-0.5145925283432007,0.17334765195846558,-0.37137675285339355,0.813779354095459,-0.3055679500102997,-0.9999447464942932,0.36239901185035706,1.0,1.0,-0.5431699156761169,0.9962237477302551,0.997016966342926,-0.03456905111670494,-0.8426086902618408,-0.8147008419036865,-0.9995607733726501,0.9997521638870239,0.6383839845657349,0.3822347819805145,-0.08485301584005356,-0.8904985189437866,0.019664908,0.9976239,0.2872776,0.041683536,0.043708142,-0.26926813,0.22593056,0.99991494,-0.99919343,0.5452791,0.99995977,-0.28192383,-0.74546057,-0.99989164,0.08790069,-0.290811,-0.43588018,0.80991745,-1.0,-0.6900914,0.3220471143722534,0.09790358692407608,1
0.3548552691936493,0.10565423965454102,-0.5167151689529419,0.16959445178508759,-0.3725770115852356,0.8137723803520203,-0.30301180481910706,-0.9999187588691711,0.3590928316116333,1.0,1.0,-0.5382379293441772,0.9953135251998901,0.9962720274925232,-0.029601052403450012,-0.8427767753601074,-0.8101401329040527,-0.9994227290153503,0.9996281862258911,0.6364125609397888,0.3826965093612671,-0.07885903865098953,-0.8878634572029114,0.017954115,0.9965859,0.2814489,0.043519862,0.04391951,-0.27010494,0.22873539,0.99989194,-0.9989094,0.5369157,0.99995047,-0.2766657,-0.73644066,-0.99984825,0.09252602,-0.2902388,-0.43447703,0.8123462,-1.0,-0.68139356,0.3125074505805969,0.08941303938627243,1
0.354252427816391,0.10745248943567276,-0.5152198076248169,0.1731249839067459,-0.37127164006233215,0.812075674533844,-0.3034041225910187,-0.9999301433563232,0.3574390411376953,1.0,1.0,-0.5378443002700806,0.995683491230011,0.9965880513191223,-0.03388989344239235,-0.8434213995933533,-0.8113270998001099,-0.9994766712188721,0.9996811747550964,0.6351938247680664,0.3797476589679718,-0.07691550999879837,-0.8891240954399109,0.016071511,0.9970146,0.28289422,0.043433838,0.042123854,-0.26857165,0.23276383,0.9999035,-0.9990215,0.5377761,0.9999557,-0.2757205,-0.7402129,-0.999867,0.08860729,-0.29337007,-0.43823308,0.8126501,-1.0,-0.6829108,0.317301481962204,0.09197869151830673,1
0.3538689613342285,0.10212914645671844,-0.5121217966079712,0.16617996990680695,-0.3679669201374054,0.8104538321495056,-0.30235180258750916,-0.999896764755249,0.35821518301963806,1.0,1.0,-0.5342706441879272,0.9945287704467773,0.9957007765769958,-0.02729071117937565,-0.8384202718734741,-0.8055294752120972,-0.9993026852607727,0.9995314478874207,0.6313365697860718,0.38078728318214417,-0.08742415904998779,-0.8828151226043701,0.022714518,0.996107,0.28286144,0.037716422,0.04611256,-0.26834902,0.22630547,0.9998626,-0.9987174,0.53838646,0.99993575,-0.2763886,-0.73021775,-0.99981445,0.09160841,-0.28055027,-0.424231,0.801285,-1.0,-0.6790788,0.30956119298934937,0.08789032697677612,1
0.3574305474758148,0.10747513175010681,-0.5208399891853333,0.17290407419204712,-0.3720322847366333,0.8156667947769165,-0.30447515845298767,-0.9999386668205261,0.3560248911380768,1.0,1.0,-0.5399481058120728,0.9960179924964905,0.9968144297599792,-0.03567097336053848,-0.845242440700531,-0.8140924572944641,-0.9995240569114685,0.9997163414955139,0.6379115581512451,0.3829629719257355,-0.07257137447595596,-0.8922918438911438,0.012803746,0.99718755,0.27994794,0.042962443,0.04256515,-0.26575023,0.23000772,0.9999191,-0.99909425,0.53573215,0.99996287,-0.27657846,-0.74149466,-0.99988204,0.08819678,-0.2989735,-0.44485098,0.8185862,-1.0,-0.68336403,0.32028913497924805,0.09299206733703613,1
0.3579493463039398,0.10536517202854156,-0.5153250694274902,0.16334280371665955,-0.3679116368293762,0.8082253932952881,-0.30811426043510437,-0.9999258518218994,0.36007577180862427,1.0,1.0,-0.5381447076797485,0.9954766035079956,0.9964064955711365,-0.032904595136642456,-0.8376697897911072,-0.8105844259262085,-0.9994391202926636,0.9996650815010071,0.6339693069458008,0.376737117767334,-0.08928319811820984,-0.8846253752708435,0.017765883,0.9969679,0.28588477,0.039014474,0.0391708,-0.26579204,0.22585148,0.9998968,-0.99899477,0.5422714,0.99995244,-0.28041384,-0.7369665,-0.9998583,0.087808356,-0.28755748,-0.42919356,0.80465096,-1.0,-0.6858603,0.3196406066417694,0.10098034888505936,1
0.35981136560440063,0.10481806099414825,-0.5100167393684387,0.1690482348203659,-0.37075722217559814,0.8127367496490479,-0.3032459616661072,-0.999929666519165,0.36260080337524414,1.0,1.0,-0.5380953550338745,0.9956360459327698,0.9965687990188599,-0.03367237746715546,-0.8428381085395813,-0.8115748763084412,-0.999475359916687,0.999678909778595,0.6357523202896118,0.37994638085365295,-0.0861588791012764,-0.8876022696495056,0.019411208,0.9970709,0.28475693,0.037757743,0.046529435,-0.26788867,0.22891347,0.99990034,-0.99902976,0.5415716,0.99995273,-0.2786105,-0.7382156,-0.99986845,0.09283502,-0.28818712,-0.4327238,0.8073765,-1.0,-0.6855366,0.32084211707115173,0.09785108268260956,1
0.350901335477829,0.10339046269655228,-0.5172610878944397,0.17447730898857117,-0.37121984362602234,0.8171161413192749,-0.30100369453430176,-0.9998968243598938,0.36173215508461,1.0,1.0,-0.5384180545806885,0.99463951587677,0.9957042932510376,-0.02908645197749138,-0.8457673192024231,-0.8082810044288635,-0.9993279576301575,0.9995220899581909,0.6379793286323547,0.3862573802471161,-0.08685647696256638,-0.8866926431655884,0.024599293,0.99594796,0.28559437,0.043244652,0.047921903,-0.26928657,0.22784494,0.99987024,-0.99872935,0.54216343,0.99994147,-0.27656996,-0.73605275,-0.99981815,0.09133072,-0.28669438,-0.4305866,0.811463,-1.0,-0.682674,0.30828219652175903,0.08254669606685638,1
0.3568119704723358,0.10673272609710693,-0.5138293504714966,0.17988339066505432,-0.37445980310440063,0.8168113827705383,-0.30060631036758423,-0.9999595880508423,0.35927149653434753,1.0,1.0,-0.5484400391578674,0.9968358278274536,0.9975615739822388,-0.03601996973156929,-0.8453478217124939,-0.816239595413208,-0.999655544757843,0.9998213052749634,0.6431869268417358,0.38595759868621826,-0.07805447280406952,-0.8971223831176758,0.016772095,0.9981581,0.28411224,0.038673066,0.04103878,-0.2712075,0.22916298,0.9999248,-0.99934816,0.54137564,0.99996316,-0.2876416,-0.7499219,-0.9999145,0.086040586,-0.29742828,-0.4408317,0.81412363,-1.0,-0.6915731,0.32394933700561523,0.0973738580942154,1
0.34931784868240356,0.10360483825206757,-0.5205916166305542,0.17438894510269165,-0.370202898979187,0.8159318566322327,-0.30430737137794495,-0.9999006986618042,0.3621584475040436,1.0,1.0,-0.5406839847564697,0.9947944283485413,0.9957955479621887,-0.029781198129057884,-0.8446347713470459,-0.8098397254943848,-0.9993513226509094,0.9995386004447937,0.6376605033874512,0.38733863830566406,-0.08564982563257217,-0.8874231576919556,0.023999637,0.99605256,0.28943798,0.044710945,0.04909169,-0.2685398,0.22583592,0.99987763,-0.9987676,0.54547304,0.9999456,-0.27755174,-0.73763347,-0.99982435,0.08935074,-0.2866912,-0.43247232,0.81238484,-1.0,-0.6860244,0.30832523107528687,0.08388297259807587,1
0.3599809408187866,0.10570724308490753,-0.5182543396949768,0.17517705261707306,-0.3738004267215729,0.8187897205352783,-0.3068799376487732,-0.9999558925628662,0.3597789704799652,1.0,1.0,-0.5463560819625854,0.9967140555381775,0.9973963499069214,-0.04158329218626022,-0.848768413066864,-0.8180872201919556,-0.9996323585510254,0.9997962713241577,0.64124596118927,0.38095971941947937,-0.07272114604711533,-0.8955328464508057,0.012319237,0.99786943,0.28613046,0.040564314,0.0468682,-0.26829532,0.23073965,0.9999331,-0.99929833,0.54128444,0.99996877,-0.28298846,-0.74887633,-0.99991053,0.089439824,-0.3000992,-0.44506234,0.82044005,-1.0,-0.6930196,0.32796403765678406,0.10089901834726334,1
0.3571696877479553,0.10393959283828735,-0.5109727382659912,0.1683129370212555,-0.3718128800392151,0.8128438591957092,-0.3045024573802948,-0.999930202960968,0.3621957302093506,1.0,1.0,-0.5389225482940674,0.995641827583313,0.9965953230857849,-0.03348081558942795,-0.8406164050102234,-0.8102601766586304,-0.9994750022888184,0.9996829032897949,0.6345275640487671,0.37860357761383057,-0.0851692482829094,-0.8877944946289062,0.019381149,0.9971204,0.28218472,0.0377126,0.04583979,-0.26503465,0.22530533,0.9999011,-0.99904066,0.5384076,0.9999527,-0.2805531,-0.7363625,-0.99987006,0.09110073,-0.2877693,-0.4343386,0.8070217,-1.0,-0.6853653,0.31990841031074524,0.09723170101642609,1
0.3610457181930542,0.10256709158420563,-0.5129824876785278,0.17066073417663574,-0.3708542287349701,0.8133304715156555,-0.30535799264907837,-0.9999390244483948,0.36184701323509216,1.0,1.0,-0.5407282114028931,0.9959720969200134,0.996824324131012,-0.0369143970310688,-0.8420497179031372,-0.8142249584197998,-0.9995229244232178,0.9997223615646362,0.6366006135940552,0.37852978706359863,-0.08484136313199997,-0.8890870213508606,0.017285828,0.99736357,0.28672475,0.039291833,0.04450184,-0.2669515,0.22861172,0.99991095,-0.9991221,0.5423968,0.9999578,-0.2815102,-0.7404307,-0.9998823,0.09036334,-0.2921842,-0.43249217,0.809476,-1.0,-0.68825704,0.3232100307941437,0.0991130992770195,1
0.34945324063301086,0.10739421844482422,-0.5268296003341675,0.1840265840291977,-0.37584012746810913,0.8233537673950195,-0.30409082770347595,-0.9999299049377441,0.3643856644630432,1.0,1.0,-0.5475628972053528,0.99586421251297,0.9965879917144775,-0.036209460347890854,-0.8528960943222046,-0.8164837956428528,-0.9995100498199463,0.9996660351753235,0.6445046663284302,0.38986846804618835,-0.07485072314739227,-0.8949092030525208,0.015548285,0.9968232,0.29075563,0.050313294,0.0506476,-0.27083656,0.23097959,0.99991584,-0.9990475,0.54870725,0.99996376,-0.27786,-0.74893034,-0.999873,0.0869376,-0.2990728,-0.4494764,0.82622427,-1.0,-0.69139177,0.3149828314781189,0.0849977359175682,1
0.36264491081237793,0.1030585840344429,-0.5130301713943481,0.16760818660259247,-0.3705953061580658,0.8133283853530884,-0.3012241721153259,-0.9999487996101379,0.3612842857837677,1.0,1.0,-0.5433207750320435,0.9963144659996033,0.9971457719802856,-0.031187482178211212,-0.8425387740135193,-0.8127650022506714,-0.9995840191841125,0.9997735023498535,0.6372331976890564,0.3858097493648529,-0.08730893582105637,-0.8909530639648438,0.019962367,0.9978101,0.2848589,0.032793507,0.04126835,-0.2687177,0.22326227,0.9999104,-0.9992259,0.5415509,0.99995595,-0.28603944,-0.74355936,-0.9998954,0.08982908,-0.28678524,-0.434497,0.8057405,-1.0,-0.68947554,0.3248787224292755,0.10094562917947769,1
0.35722067952156067,0.10719366371631622,-0.5173489451408386,0.1739715039730072,-0.3714157044887543,0.814572811126709,-0.3046060800552368,-0.9999374151229858,0.3578047752380371,1.0,1.0,-0.5401008725166321,0.9960113763809204,0.9967854022979736,-0.035062797367572784,-0.8453195691108704,-0.8129161596298218,-0.9995191693305969,0.9997131824493408,0.6376193761825562,0.38100990653038025,-0.07521671056747437,-0.8914260864257812,0.013710293,0.99720365,0.28147346,0.04290567,0.04412784,-0.26782066,0.23091064,0.99991465,-0.9990892,0.53666323,0.9999608,-0.27587444,-0.7414701,-0.99987936,0.090220556,-0.2966523,-0.44218624,0.81617236,-1.0,-0.6840577,0.3202604055404663,0.09352965652942657,1
